124,crunchy,10.255.52.254,1,1,17.229999542236328,0.23000000417232513,0.5,0.6299999952316284,-5.890000343322754,,,,,,,c6165d3c0c88e3b0a83a109ad42d22b2
125,fuzzy,10.255.52.254,1,1,11.739998817443848,0.5299999713897705,0.23999999463558197,0.5799999833106995,-5.890000343322754,,,,,,,3c7d832ad63860ee70e832bec3e58425
126,"crunchy chris",10.255.52.247,2,2,15.670000076293945,0,0.7099999785423279,1,-8.699999809265137,,,,,,,880e5ba8fdd68549868f3eff1634cb90
127,Doomgloom,10.255.52.254,1,1,14.970000267028809,0,0.800000011920929,1,-2.950000047683716,,,,,,,ba81b9e70187f7c675a9ab5a208e6907
128,Doom,10.255.52.254,1,1,14.970000267028809,0,0.800000011920929,1,-2.950000047683716,,,,,,,a03655fdead27bc5e32d283f8ecfd22d
129,Horrible,10.255.52.254,1,1,50,1,0.10000000149011612,0.20000000298023224,-18.3799991607666,,,,,,,a8a31e8ff747bb46b6a623f013a999c2
130,crispy,10.33.189.147,2,2,46.79999923706055,0.7799999713897705,0.75,0.47999998927116394,-4.690000057220459,,,,,,,b1182a8c97d84484ecfbe1920c86d65f
131,Breaking,10.33.201.58,1,1,5.550000190734863,0.7300000190734863,0.8600000143051147,1,-5.980000019073486,,Bass,"Birmingham Uk",8,25,English,fb26f666f0a226f982ff43e9bc8722b3
132,Crunch,10.33.201.58,1,1,32.56999969482422,1,0,0.4399999976158142,-16.889999389648438,,"Electric Guitar","Birmingham Uk",8,25,English,4547714ea86d212b71c64011d32ae4df
133,broken,10.255.52.247,2,2,15.199999809265137,0.8799999952316284,0.36000001430511475,1,-4.380000114440918,,,,,,,6d63a6d75a0e1e933dda2465c37dcb82
134,"Warm distortion",10.33.206.218,1,1,4.530000686645508,0.25,0.4399999976158142,0.5199999809265137,0.0000017881393432617188,Reggae,"Electric Guitar",Birmingham,3,27,English,3b6706fe69512fcc63ed951d7db9fbdc
135,Crunch,80.43.70.67,2,2,5.110000133514404,0.23999999463558197,0.46000000834465027,1,-0.8899999856948853,Pop,Drums,Birmingham,"5 Years",24,English,7035ca5e688594ddd19cc563ca3b631c
136,"warm creamy",10.33.184.144,2,2,13.510000228881836,0.38999998569488525,0.7400000095367432,0.46000000834465027,-6.059999942779541,pop,bass,birmingham,"5 years",24,english,60f9113168b0f8d30fa20c6c4a6dfecc
137,"dank crunchy warm ",10.33.201.147,1,1,31.040000915527344,0.49000000953674316,1,1,-0.2199999988079071,Reggae,kick,Birmingham,"6 years",24,English,e3f06d25c78bba5073962c4cbb6ff68c
138,soft,10.33.201.147,1,1,15.430000305175781,0.5899999737739563,0,1,-13.149999618530273,Raggae,,birmingham,4,22,English,22765e47791c4d6930605d36589f7445
139,gentle,10.33.201.147,1,1,16.5,0.5899999737739563,0,1,-16.6299991607666,Raggae,,birmingham,4,22,English,21453f9d59f3d317fbdfe61417326427
140,crunch,10.33.201.147,1,1,25.860000610351562,0.6899999976158142,0.14000000059604645,0.6600000262260437,-26.670000076293945,raggae,,birmingham,4,22,english,e29a8ca0cb85ec6d195627dda784f7ce
141,drive,10.33.201.147,1,1,18.18000030517578,0.4000000059604645,0.30000001192092896,0.6100000143051147,-13.569999694824219,raggae,,birmingham,4,22,english,14f6eaaf33ebfac7c4b4d63c40a8106d
142,drive,10.33.201.147,1,1,18.18000030517578,0.4000000059604645,0.30000001192092896,0.6100000143051147,-13.569999694824219,raggae,bass,birmingham,4,22,english,c741c3e359976f9232c9a8ee0473bc51
143,warm,10.33.195.144,1,1,15.449999809265137,0,0,1,-10.720000267028809,reggae,,birmingham,"8 years",45,english,3b33163a43ca3b4f51e622489f53062b
144,"Beefy Crunchy",10.33.192.139,1,1,17.239999771118164,1,0,1,-9.619999885559082,reggae,,birmingham,"9 years",25,english,346eef36dd7f1e2d01c55fc42a6f869c
145,"Beefy Crunchy",10.33.192.139,1,1,17.239999771118164,1,0,1,-9.619999885559082,reggae,Hi-Hat,birmingham,"9 years",25,english,742b222a4b893d23add228e3f5ae5757
